raw_id,packet_id,received_at,elapsed_seconds,rr_units,rr_original_ms,contact_detected,phase
24,30,2026-09-19T12:58:20.148610+00:00,30.53099999999904,843,823.2421875,,calibration
25,31,2026-09-19T12:58:21.182681+00:00,31.56199999999808,882,861.328125,,calibration
26,32,2026-09-19T12:58:22.173240+00:00,32.54699999999866,906,884.765625,,calibration
27,33,2026-09-19T12:58:23.207703+00:00,33.59299999999712,929,907.2265625,,calibration
28,34,2026-09-19T12:58:24.153243+00:00,34.53099999999904,937,915.0390625,,calibration
29,35,2026-09-19T12:58:25.188251+00:00,35.56199999999808,867,846.6796875,,calibration
30,35,2026-09-19T12:58:25.188251+00:00,35.56199999999808,789,770.5078125,,calibration
31,36,2026-09-19T12:58:26.178365+00:00,36.56199999999808,742,724.609375,,calibration
32,37,2026-09-19T12:58:27.168383+00:00,37.54699999999866,718,701.171875,,calibration
33,38,2026-09-19T12:58:28.158046+00:00,38.53099999999904,734,716.796875,,calibration
34,38,2026-09-19T12:58:28.158046+00:00,38.53099999999904,750,732.421875,,calibration
35,39,2026-09-19T12:58:29.148332+00:00,39.53099999999904,726,708.984375,,calibration
36,40,2026-09-19T12:58:30.183560+00:00,40.56199999999808,750,732.421875,,calibration
37,41,2026-09-19T12:58:31.173494+00:00,41.54699999999866,812,792.96875,,calibration
38,41,2026-09-19T12:58:31.173494+00:00,41.54699999999866,843,823.2421875,,calibration
39,42,2026-09-19T12:58:32.162559+00:00,42.54699999999866,812,792.96875,,calibration
40,43,2026-09-19T12:58:33.153296+00:00,43.53099999999904,843,823.2421875,,calibration
41,44,2026-09-19T12:58:34.278374+00:00,44.65599999999904,875,854.4921875,,calibration
42,45,2026-09-19T12:58:35.268718+00:00,45.65599999999904,859,838.8671875,,calibration
43,46,2026-09-19T12:58:36.168133+00:00,46.54699999999866,835,815.4296875,,calibration
44,47,2026-09-19T12:58:37.158648+00:00,47.53099999999904,843,823.2421875,,calibration
45,47,2026-09-19T12:58:37.158648+00:00,47.53099999999904,804,785.15625,,calibration
46,48,2026-09-19T12:58:38.147753+00:00,48.53099999999904,804,785.15625,,calibration
47,49,2026-09-19T12:58:39.182663+00:00,49.56199999999808,750,732.421875,,calibration
48,50,2026-09-19T12:58:40.173220+00:00,50.54699999999866,718,701.171875,,calibration
49,50,2026-09-19T12:58:40.173220+00:00,50.54699999999866,687,670.8984375,,calibration
50,51,2026-09-19T12:58:41.162693+00:00,51.54699999999866,656,640.625,,calibration
51,52,2026-09-19T12:58:42.153015+00:00,52.53099999999904,640,625.0,,calibration
52,52,2026-09-19T12:58:42.153015+00:00,52.53099999999904,679,663.0859375,,calibration
53,53,2026-09-19T12:58:43.188047+00:00,53.56199999999808,882,861.328125,,calibration
54,54,2026-09-19T12:58:44.177971+00:00,54.56199999999808,1015,991.2109375,,calibration
55,55,2026-09-19T12:58:45.168598+00:00,55.54699999999866,867,846.6796875,,calibration
56,56,2026-09-19T12:58:46.203020+00:00,56.5779999999977,898,876.953125,,calibration
57,57,2026-09-19T12:58:47.148700+00:00,57.53099999999904,898,876.953125,,calibration
58,58,2026-09-19T12:58:48.182644+00:00,58.56199999999808,851,831.0546875,,calibration
59,59,2026-09-19T12:58:49.172908+00:00,59.54699999999866,835,815.4296875,,calibration
60,59,2026-09-19T12:58:49.172908+00:00,59.54699999999866,867,846.6796875,,calibration
61,60,2026-09-19T12:58:50.163527+00:00,60.54699999999866,882,861.328125,,calibration
62,61,2026-09-19T12:58:51.153257+00:00,61.53099999999904,875,854.4921875,,calibration
63,62,2026-09-19T12:58:52.188100+00:00,62.56199999999808,875,854.4921875,,calibration
64,63,2026-09-19T12:58:53.178425+00:00,63.56199999999808,843,823.2421875,,calibration
65,64,2026-09-19T12:58:54.169081+00:00,64.54699999999866,851,831.0546875,,calibration
66,65,2026-09-19T12:58:55.158525+00:00,65.53099999999904,773,754.8828125,,calibration
67,65,2026-09-19T12:58:55.158525+00:00,65.53099999999904,765,747.0703125,,calibration
68,66,2026-09-19T12:58:56.148259+00:00,66.53099999999904,804,785.15625,,calibration
69,67,2026-09-19T12:58:57.183420+00:00,67.56199999999808,789,770.5078125,,calibration
70,68,2026-09-19T12:58:58.173351+00:00,68.54699999999866,859,838.8671875,,calibration
71,69,2026-09-19T12:58:59.163333+00:00,69.54699999999866,812,792.96875,,calibration
72,69,2026-09-19T12:58:59.163333+00:00,69.54699999999866,773,754.8828125,,calibration
73,70,2026-09-19T12:59:00.154233+00:00,70.53099999999904,781,762.6953125,,calibration
74,71,2026-09-19T12:59:01.188382+00:00,71.56199999999808,750,732.421875,,calibration
75,72,2026-09-19T12:59:02.178709+00:00,72.56199999999808,710,693.359375,,calibration
76,73,2026-09-19T12:59:03.168741+00:00,73.54699999999866,742,724.609375,,calibration
77,74,2026-09-19T12:59:04.158761+00:00,74.53099999999904,796,777.34375,,calibration
78,75,2026-09-19T12:59:05.148493+00:00,75.53099999999904,742,724.609375,,calibration
79,75,2026-09-19T12:59:05.148493+00:00,75.53099999999904,765,747.0703125,,calibration
80,76,2026-09-19T12:59:06.183640+00:00,76.56199999999808,765,747.0703125,,calibration
81,77,2026-09-19T12:59:07.173826+00:00,77.54699999999866,734,716.796875,,calibration
82,78,2026-09-19T12:59:08.163075+00:00,78.54699999999866,765,747.0703125,,calibration
83,78,2026-09-19T12:59:08.163075+00:00,78.54699999999866,757,739.2578125,,calibration
84,79,2026-09-19T12:59:09.198690+00:00,79.5779999999977,742,724.609375,,calibration
85,80,2026-09-19T12:59:10.188470+00:00,80.56199999999808,796,777.34375,,calibration
86,81,2026-09-19T12:59:11.178343+00:00,81.56199999999808,820,800.78125,,calibration
87,81,2026-09-19T12:59:11.178343+00:00,81.56199999999808,773,754.8828125,,calibration
88,82,2026-09-19T12:59:12.168554+00:00,82.54699999999866,789,770.5078125,,calibration
89,83,2026-09-19T12:59:13.160974+00:00,83.54699999999866,828,808.59375,,calibration
90,84,2026-09-19T12:59:14.193356+00:00,84.5779999999977,757,739.2578125,,calibration
91,85,2026-09-19T12:59:15.183105+00:00,85.56199999999808,773,754.8828125,,calibration
92,85,2026-09-19T12:59:15.183105+00:00,85.56199999999808,804,785.15625,,calibration
93,86,2026-09-19T12:59:16.173825+00:00,86.54699999999866,750,732.421875,,calibration
94,87,2026-09-19T12:59:17.163803+00:00,87.54699999999866,757,739.2578125,,calibration
95,88,2026-09-19T12:59:18.153300+00:00,88.53099999999904,789,770.5078125,,calibration
96,88,2026-09-19T12:59:18.153300+00:00,88.53099999999904,734,716.796875,,calibration
97,89,2026-09-19T12:59:19.188014+00:00,89.56199999999808,710,693.359375,,calibration
98,90,2026-09-19T12:59:20.178375+00:00,90.56199999999808,734,716.796875,,calibration
99,91,2026-09-19T12:59:21.168491+00:00,91.54699999999866,781,762.6953125,,calibration
100,91,2026-09-19T12:59:21.168491+00:00,91.54699999999866,734,716.796875,,calibration
101,92,2026-09-19T12:59:22.158726+00:00,92.53099999999904,765,747.0703125,,calibration
102,93,2026-09-19T12:59:23.193796+00:00,93.5779999999977,789,770.5078125,,calibration
103,94,2026-09-19T12:59:24.273221+00:00,94.65599999999904,757,739.2578125,,calibration
104,94,2026-09-19T12:59:24.273221+00:00,94.65599999999904,750,732.421875,,calibration
105,95,2026-09-19T12:59:25.219068+00:00,95.59299999999712,812,792.96875,,calibration
106,96,2026-09-19T12:59:26.164224+00:00,96.54699999999866,789,770.5078125,,calibration
107,97,2026-09-19T12:59:27.153099+00:00,97.53099999999904,781,762.6953125,,calibration
108,98,2026-09-19T12:59:28.188506+00:00,98.56199999999808,820,800.78125,,calibration
109,98,2026-09-19T12:59:28.188506+00:00,98.56199999999808,781,762.6953125,,calibration
110,99,2026-09-19T12:59:29.223479+00:00,99.60900000000038,773,754.8828125,,calibration
111,100,2026-09-19T12:59:30.168071+00:00,100.54699999999866,757,739.2578125,,calibration
112,101,2026-09-19T12:59:31.158912+00:00,101.53099999999904,703,686.5234375,,calibration
113,101,2026-09-19T12:59:31.158912+00:00,101.53099999999904,687,670.8984375,,calibration
114,102,2026-09-19T12:59:32.193467+00:00,102.5779999999977,656,640.625,,calibration
115,103,2026-09-19T12:59:33.183296+00:00,103.56199999999808,632,617.1875,,calibration
116,103,2026-09-19T12:59:33.183296+00:00,103.56199999999808,632,617.1875,,calibration
117,104,2026-09-19T12:59:34.173415+00:00,104.54699999999866,671,655.2734375,,calibration
118,105,2026-09-19T12:59:35.163281+00:00,105.54699999999866,828,808.59375,,calibration
119,106,2026-09-19T12:59:36.153649+00:00,106.53099999999904,859,838.8671875,,calibration
120,106,2026-09-19T12:59:36.153649+00:00,106.53099999999904,796,777.34375,,calibration
121,107,2026-09-19T12:59:37.188422+00:00,107.56199999999808,757,739.2578125,,calibration
122,108,2026-09-19T12:59:38.178086+00:00,108.56199999999808,750,732.421875,,calibration
123,109,2026-09-19T12:59:39.169642+00:00,109.54699999999866,703,686.5234375,,calibration
124,109,2026-09-19T12:59:39.169642+00:00,109.54699999999866,695,678.7109375,,calibration
125,110,2026-09-19T12:59:40.159010+00:00,110.54699999999866,742,724.609375,,calibration
126,111,2026-09-19T12:59:41.193134+00:00,111.5779999999977,750,732.421875,,calibration
127,111,2026-09-19T12:59:41.193134+00:00,111.5779999999977,710,693.359375,,calibration
128,112,2026-09-19T12:59:42.183680+00:00,112.56199999999808,742,724.609375,,calibration
129,113,2026-09-19T12:59:43.173728+00:00,113.54699999999866,828,808.59375,,calibration
130,114,2026-09-19T12:59:44.163709+00:00,114.54699999999866,835,815.4296875,,calibration
131,118,2026-09-19T12:59:48.168431+00:00,118.54699999999866,710,693.359375,,calibration
132,118,2026-09-19T12:59:48.168431+00:00,118.54699999999866,742,724.609375,,calibration
133,118,2026-09-19T12:59:48.168431+00:00,118.54699999999866,726,708.984375,,calibration
134,118,2026-09-19T12:59:48.168431+00:00,118.54699999999866,695,678.7109375,,calibration
135,118,2026-09-19T12:59:48.168431+00:00,118.54699999999866,664,648.4375,,calibration
136,119,2026-09-19T12:59:49.158868+00:00,119.53099999999904,664,648.4375,,calibration
137,119,2026-09-19T12:59:49.158868+00:00,119.53099999999904,640,625.0,,calibration
138,120,2026-09-19T12:59:50.193543+00:00,120.5779999999977,664,648.4375,,calibration
139,121,2026-09-19T12:59:51.228091+00:00,121.60900000000038,664,648.4375,,calibration
140,121,2026-09-19T12:59:51.228091+00:00,121.60900000000038,679,663.0859375,,calibration
141,122,2026-09-19T12:59:52.173997+00:00,122.54699999999866,718,701.171875,,calibration
142,123,2026-09-19T12:59:53.163807+00:00,123.54699999999866,820,800.78125,,calibration
143,124,2026-09-19T12:59:54.154619+00:00,124.53099999999904,843,823.2421875,,calibration
144,128,2026-09-19T12:59:58.157981+00:00,128.54699999999866,734,716.796875,,calibration
145,128,2026-09-19T12:59:58.157981+00:00,128.54699999999866,742,724.609375,,calibration
146,128,2026-09-19T12:59:58.157981+00:00,128.54699999999866,742,724.609375,,calibration
147,128,2026-09-19T12:59:58.157981+00:00,128.54699999999866,695,678.7109375,,calibration
148,128,2026-09-19T12:59:58.157981+00:00,128.54699999999866,679,663.0859375,,calibration
149,129,2026-09-19T12:59:59.194027+00:00,129.5779999999977,703,686.5234375,,calibration
150,130,2026-09-19T13:00:00.183265+00:00,130.56199999999808,710,693.359375,,calibration
151,130,2026-09-19T13:00:00.183265+00:00,130.56199999999808,687,670.8984375,,calibration
152,131,2026-09-19T13:00:01.173644+00:00,131.54699999999866,796,777.34375,,calibration
153,132,2026-09-19T13:00:02.163386+00:00,132.54699999999866,906,884.765625,,calibration
154,133,2026-09-19T13:00:03.155034+00:00,133.53099999999904,921,899.4140625,,calibration
155,134,2026-09-19T13:00:04.189035+00:00,134.56199999999808,937,915.0390625,,calibration
156,135,2026-09-19T13:00:05.178040+00:00,135.56199999999808,960,937.5,,calibration
157,136,2026-09-19T13:00:06.168925+00:00,136.54699999999866,867,846.6796875,,calibration
158,137,2026-09-19T13:00:07.158500+00:00,137.53099999999904,851,831.0546875,,calibration
159,137,2026-09-19T13:00:07.158500+00:00,137.53099999999904,859,838.8671875,,calibration
160,138,2026-09-19T13:00:08.194113+00:00,138.5779999999977,781,762.6953125,,task
161,139,2026-09-19T13:00:09.183916+00:00,139.56199999999808,781,762.6953125,,task
162,140,2026-09-19T13:00:10.218696+00:00,140.59299999999712,765,747.0703125,,task
163,140,2026-09-19T13:00:10.218696+00:00,140.59299999999712,718,701.171875,,task
164,141,2026-09-19T13:00:11.163448+00:00,141.54699999999866,734,716.796875,,task
165,142,2026-09-19T13:00:12.153434+00:00,142.53099999999904,750,732.421875,,task
166,143,2026-09-19T13:00:13.189214+00:00,143.56199999999808,734,716.796875,,task
167,143,2026-09-19T13:00:13.189214+00:00,143.56199999999808,804,785.15625,,task
168,144,2026-09-19T13:00:14.268220+00:00,144.63999999999942,804,785.15625,,task
169,145,2026-09-19T13:00:15.214632+00:00,145.59299999999712,828,808.59375,,task
170,146,2026-09-19T13:00:16.158901+00:00,146.53099999999904,859,838.8671875,,task
171,147,2026-09-19T13:00:17.193864+00:00,147.5779999999977,843,823.2421875,,task
172,147,2026-09-19T13:00:17.193864+00:00,147.5779999999977,851,831.0546875,,task
173,148,2026-09-19T13:00:18.183563+00:00,148.56199999999808,882,861.328125,,task
174,149,2026-09-19T13:00:19.173563+00:00,149.54699999999866,828,808.59375,,task
175,150,2026-09-19T13:00:20.164092+00:00,150.54699999999866,843,823.2421875,,task
176,151,2026-09-19T13:00:21.198680+00:00,151.5779999999977,851,831.0546875,,task
177,152,2026-09-19T13:00:22.188635+00:00,152.56199999999808,804,785.15625,,task
178,152,2026-09-19T13:00:22.188635+00:00,152.56199999999808,835,815.4296875,,task
179,153,2026-09-19T13:00:23.179063+00:00,153.56199999999808,828,808.59375,,task
180,154,2026-09-19T13:00:24.168589+00:00,154.54699999999866,796,777.34375,,task
181,155,2026-09-19T13:00:25.203414+00:00,155.5779999999977,843,823.2421875,,task
182,156,2026-09-19T13:00:26.193597+00:00,156.5779999999977,820,800.78125,,task
183,157,2026-09-19T13:00:27.183528+00:00,157.56199999999808,835,815.4296875,,task
184,157,2026-09-19T13:00:27.183528+00:00,157.56199999999808,835,815.4296875,,task
185,158,2026-09-19T13:00:28.173788+00:00,158.54699999999866,835,815.4296875,,task
186,159,2026-09-19T13:00:29.164377+00:00,159.54699999999866,867,846.6796875,,task
187,160,2026-09-19T13:00:30.198949+00:00,160.5779999999977,750,732.421875,,task
188,161,2026-09-19T13:00:31.188625+00:00,161.56199999999808,742,724.609375,,task
189,161,2026-09-19T13:00:31.188625+00:00,161.56199999999808,765,747.0703125,,task
190,162,2026-09-19T13:00:32.178359+00:00,162.56199999999808,804,785.15625,,task
191,163,2026-09-19T13:00:33.168778+00:00,163.54699999999866,812,792.96875,,task
192,164,2026-09-19T13:00:34.203765+00:00,164.5779999999977,773,754.8828125,,task
193,167,2026-09-19T13:00:37.174109+00:00,167.54699999999866,671,655.2734375,,task
194,167,2026-09-19T13:00:37.174109+00:00,167.54699999999866,703,686.5234375,,task
195,167,2026-09-19T13:00:37.174109+00:00,167.54699999999866,695,678.7109375,,task
196,167,2026-09-19T13:00:37.174109+00:00,167.54699999999866,695,678.7109375,,task
197,168,2026-09-19T13:00:38.163399+00:00,168.54699999999866,671,655.2734375,,task
198,171,2026-09-19T13:00:41.179616+00:00,171.56199999999808,671,655.2734375,,task
199,171,2026-09-19T13:00:41.179616+00:00,171.56199999999808,703,686.5234375,,task
200,171,2026-09-19T13:00:41.179616+00:00,171.56199999999808,710,693.359375,,task
201,171,2026-09-19T13:00:41.179616+00:00,171.56199999999808,757,739.2578125,,task
202,172,2026-09-19T13:00:42.168878+00:00,172.54699999999866,734,716.796875,,task
203,173,2026-09-19T13:00:43.158699+00:00,173.53099999999904,757,739.2578125,,task
204,174,2026-09-19T13:00:44.193762+00:00,174.5779999999977,773,754.8828125,,task
205,174,2026-09-19T13:00:44.193762+00:00,174.5779999999977,718,701.171875,,task
206,175,2026-09-19T13:00:45.184154+00:00,175.56199999999808,726,708.984375,,task
207,178,2026-09-19T13:00:48.199709+00:00,178.5779999999977,664,648.4375,,task
208,178,2026-09-19T13:00:48.199709+00:00,178.5779999999977,664,648.4375,,task
209,178,2026-09-19T13:00:48.199709+00:00,178.5779999999977,632,617.1875,,task
210,178,2026-09-19T13:00:48.199709+00:00,178.5779999999977,656,640.625,,task
211,179,2026-09-19T13:00:49.188862+00:00,179.56199999999808,679,663.0859375,,task
212,180,2026-09-19T13:00:50.178967+00:00,180.56199999999808,734,716.796875,,task
213,181,2026-09-19T13:00:51.168927+00:00,181.54699999999866,773,754.8828125,,task
214,181,2026-09-19T13:00:51.168927+00:00,181.54699999999866,789,770.5078125,,task
215,182,2026-09-19T13:00:52.204580+00:00,182.5779999999977,765,747.0703125,,task
216,183,2026-09-19T13:00:53.193121+00:00,183.5779999999977,742,724.609375,,task
217,184,2026-09-19T13:00:54.184452+00:00,184.56199999999808,687,670.8984375,,task
218,184,2026-09-19T13:00:54.184452+00:00,184.56199999999808,656,640.625,,task
219,185,2026-09-19T13:00:55.174174+00:00,185.54699999999866,671,655.2734375,,task
220,186,2026-09-19T13:00:56.163871+00:00,186.54699999999866,671,655.2734375,,task
221,186,2026-09-19T13:00:56.163871+00:00,186.54699999999866,656,640.625,,task
222,187,2026-09-19T13:00:57.199271+00:00,187.5779999999977,726,708.984375,,task
223,188,2026-09-19T13:00:58.189250+00:00,188.56199999999808,851,831.0546875,,task
224,189,2026-09-19T13:00:59.179501+00:00,189.56199999999808,875,854.4921875,,task
225,190,2026-09-19T13:01:00.169208+00:00,190.54699999999866,929,907.2265625,,task
226,191,2026-09-19T13:01:01.204023+00:00,191.5779999999977,992,968.75,,task
227,192,2026-09-19T13:01:02.193927+00:00,192.5779999999977,960,937.5,,task
228,192,2026-09-19T13:01:02.193927+00:00,192.5779999999977,953,930.6640625,,task
229,193,2026-09-19T13:01:03.185072+00:00,193.56199999999808,804,785.15625,,task
230,194,2026-09-19T13:01:04.309430+00:00,194.68699999999808,789,770.5078125,,task
231,195,2026-09-19T13:01:05.253984+00:00,195.63999999999942,781,762.6953125,,task
232,196,2026-09-19T13:01:06.199162+00:00,196.5779999999977,789,770.5078125,,task
233,196,2026-09-19T13:01:06.199162+00:00,196.5779999999977,750,732.421875,,task
234,197,2026-09-19T13:01:07.189436+00:00,197.56199999999808,726,708.984375,,task
235,198,2026-09-19T13:01:08.179522+00:00,198.56199999999808,664,648.4375,,task
236,198,2026-09-19T13:01:08.179522+00:00,198.56199999999808,656,640.625,,task
237,199,2026-09-19T13:01:09.169411+00:00,199.54699999999866,593,579.1015625,,task
238,200,2026-09-19T13:01:10.159071+00:00,200.54699999999866,664,648.4375,,task
239,200,2026-09-19T13:01:10.159071+00:00,200.54699999999866,671,655.2734375,,task
240,201,2026-09-19T13:01:11.194304+00:00,201.5779999999977,687,670.8984375,,task
241,202,2026-09-19T13:01:12.184099+00:00,202.56199999999808,695,678.7109375,,task
242,217,2026-09-19T13:01:27.169545+00:00,217.54699999999866,695,678.7109375,,task
243,217,2026-09-19T13:01:27.169545+00:00,217.54699999999866,695,678.7109375,,task
244,217,2026-09-19T13:01:27.169545+00:00,217.54699999999866,726,708.984375,,task
245,217,2026-09-19T13:01:27.169545+00:00,217.54699999999866,710,693.359375,,task
246,217,2026-09-19T13:01:27.169545+00:00,217.54699999999866,734,716.796875,,task
247,218,2026-09-19T13:01:28.204189+00:00,218.5779999999977,757,739.2578125,,task
248,219,2026-09-19T13:01:29.239677+00:00,219.625,765,747.0703125,,task
249,220,2026-09-19T13:01:30.185047+00:00,220.56199999999808,781,762.6953125,,task
250,220,2026-09-19T13:01:30.185047+00:00,220.56199999999808,781,762.6953125,,task
251,221,2026-09-19T13:01:31.175052+00:00,221.56199999999808,828,808.59375,,task
252,222,2026-09-19T13:01:32.209361+00:00,222.59299999999712,804,785.15625,,task
253,223,2026-09-19T13:01:33.199722+00:00,223.5779999999977,773,754.8828125,,task
254,223,2026-09-19T13:01:33.199722+00:00,223.5779999999977,742,724.609375,,task
255,224,2026-09-19T13:01:34.189209+00:00,224.56199999999808,757,739.2578125,,task
256,225,2026-09-19T13:01:35.179636+00:00,225.56199999999808,765,747.0703125,,task
257,226,2026-09-19T13:01:36.169468+00:00,226.54699999999866,750,732.421875,,task
258,226,2026-09-19T13:01:36.169468+00:00,226.54699999999866,734,716.796875,,task
259,227,2026-09-19T13:01:37.204894+00:00,227.5779999999977,765,747.0703125,,task
260,228,2026-09-19T13:01:38.194566+00:00,228.5779999999977,781,762.6953125,,task
261,229,2026-09-19T13:01:39.184240+00:00,229.56199999999808,742,724.609375,,task
262,230,2026-09-19T13:01:40.174014+00:00,230.54699999999866,757,739.2578125,,task
263,230,2026-09-19T13:01:40.174014+00:00,230.54699999999866,765,747.0703125,,task
264,231,2026-09-19T13:01:41.209278+00:00,231.59299999999712,710,693.359375,,task
265,232,2026-09-19T13:01:42.199090+00:00,232.5779999999977,742,724.609375,,task
266,232,2026-09-19T13:01:42.199090+00:00,232.5779999999977,750,732.421875,,task
267,233,2026-09-19T13:01:43.189047+00:00,233.56199999999808,757,739.2578125,,task
268,234,2026-09-19T13:01:44.179778+00:00,234.56199999999808,734,716.796875,,task
269,235,2026-09-19T13:01:45.169040+00:00,235.54699999999866,781,762.6953125,,task
270,236,2026-09-19T13:01:46.204563+00:00,236.5779999999977,796,777.34375,,task
271,236,2026-09-19T13:01:46.204563+00:00,236.5779999999977,757,739.2578125,,task
272,237,2026-09-19T13:01:47.194519+00:00,237.5779999999977,765,747.0703125,,task
273,238,2026-09-19T13:01:48.184538+00:00,238.56199999999808,796,777.34375,,task
274,239,2026-09-19T13:01:49.175669+00:00,239.56199999999808,742,724.609375,,task
275,239,2026-09-19T13:01:49.175669+00:00,239.56199999999808,765,747.0703125,,task
276,240,2026-09-19T13:01:50.209355+00:00,240.59299999999712,812,792.96875,,task
277,241,2026-09-19T13:01:51.200037+00:00,241.5779999999977,757,739.2578125,,task
278,242,2026-09-19T13:01:52.236188+00:00,242.60900000000038,695,678.7109375,,task
279,242,2026-09-19T13:01:52.236188+00:00,242.60900000000038,687,670.8984375,,task
280,243,2026-09-19T13:01:53.179606+00:00,243.56199999999808,750,732.421875,,task
281,244,2026-09-19T13:01:54.260033+00:00,244.63999999999942,726,708.984375,,task
282,245,2026-09-19T13:01:55.204779+00:00,245.5779999999977,703,686.5234375,,task
283,245,2026-09-19T13:01:55.204779+00:00,245.5779999999977,710,693.359375,,task
