timestamp_ms,frame_index,gaze_x_raw,gaze_y_raw,gaze_x_smooth,gaze_y_smooth,grid_row,grid_col,section,confidence,dwell_time_ms,nrevisit_count,transition_rate,iris_size_delta,fps_actual,face_detected,calibration_quality
1787900908243,1368,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.0,-0.002964123500349799,6.125529196507309,False,0.0
1787900908372,1369,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.0,-0.002964123500349799,6.126491174129692,False,0.0
1787900908499,1370,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.0,-0.002964123500349799,6.127465574354139,False,0.0
1787900908626,1371,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.0,-0.002964123500349799,6.128453721292927,False,0.0
1787900908754,1372,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.0,-0.002964123500349799,6.129360946406373,False,0.0
1787900908885,1373,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.0,-0.002964123500349799,6.130296816742567,False,0.0
1787900909012,1374,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.0,-0.002964123500349799,6.131258054474339,False,0.0
1787900909146,1375,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.0,-0.002964123500349799,6.132020575190975,False,0.0
1787900909281,1376,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.0,-0.002964123500349799,6.132810877142977,False,0.0
1787900909416,1377,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.0,-0.002964123500349799,6.133563047239843,False,0.0
1787900909550,1378,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.0,-0.002964123500349799,6.134359617576286,False,0.0
1787900909682,1379,-11783.995889369346,-2990.92983032128,-4188.603724062324,-373.40637555071794,-1,-1,off_screen,0.0,0,67,0.2,-0.004622052653879395,6.1351345056707025,True,0.0
1787900909813,1380,229.34595715921756,585.4368163956967,-2863.218819695861,-85.75341796679353,-1,-1,off_screen,0.0,131,67,0.2,-0.002462472214914491,6.136117120369591,True,0.0
1787900909941,1381,-1155.8003427888075,682.9643141056287,-2350.993276623745,144.86190165493312,-1,-1,off_screen,0.0,259,67,0.2,-0.0024803746015239683,6.137053434905108,True,0.0
1787900910069,1382,-3054.642665756196,933.1804102341063,-2562.08809336348,381.357454228685,-1,-1,off_screen,0.0,387,67,0.2,-0.0031930012529580807,6.13804120302152,True,0.0
1787900910196,1383,-5675.869977860359,1109.9153085349708,-3496.2226587125433,599.9248105205706,-1,-1,off_screen,0.0,514,67,0.2,-0.003839431420452329,6.1389747924649685,True,0.0
1787900910322,1384,-5991.662468418542,505.5064487631481,-4244.854601624343,571.5993019933438,-1,-1,off_screen,0.0,640,67,0.2,-0.00396805376820682,6.14000030849581,True,0.0
1787900910447,1385,-6546.285682907885,306.0689389113735,-4935.283926009405,491.9401930687527,-1,-1,off_screen,0.0,765,67,0.2,-0.004021663472180429,6.141024919285837,True,0.0
1787900910573,1386,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.2,-0.004021663472180429,6.142078010523119,False,0.0
1787900910704,1387,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.2,-0.004021663472180429,6.142886289155428,False,0.0
1787900910835,1388,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.2,-0.004021663472180429,6.143680006580394,False,0.0
1787900910969,1389,-9729.562232341272,-1019.3163279144092,-6373.567417908965,38.563236773804135,-1,-1,off_screen,0.0,0,68,0.4,-0.003931878360654053,6.144468780905163,True,0.0
1787900911099,1390,-956.3178014656116,1701.1309618578928,-4748.392532975959,537.3335542990307,-1,-1,off_screen,0.0,129,68,0.4,-0.0032205125924887603,6.145402459627612,True,0.0
1787900911231,1391,3456.4660824672287,1683.405651838746,-2286.9349483430024,881.1551835609453,-1,-1,off_screen,0.0,261,68,0.4,-0.003320343204332823,6.146199642722378,True,0.0
1787900911364,1392,1224.1113694730507,824.1962842313577,-1233.6210529981863,864.067513762069,-1,-1,off_screen,0.0,394,68,0.4,-0.0016373127154487611,6.147068851052926,True,0.0
1787900911496,1393,-974.9798676284184,1625.185151585536,-1156.0286973872558,1092.402805109109,-1,-1,off_screen,0.0,526,68,0.4,-0.002507469934029463,6.1478990571701715,True,0.0
1787900911630,1394,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.4,-0.002507469934029463,6.148693844347539,False,0.0
1787900911757,1395,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.4,-0.002507469934029463,6.149682819140151,False,0.0
1787900911882,1396,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.4,-0.002507469934029463,6.150670649343568,False,0.0
1787900912011,1397,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.4,-0.002507469934029463,6.151592740155506,False,0.0
1787900912141,1398,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.4,-0.002507469934029463,6.15246818555489,False,0.0
1787900912270,1399,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.4,-0.002507469934029463,6.153352010405194,False,0.0
1787900912402,1400,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.4,-0.002507469934029463,6.154191475878706,False,0.0
1787900912532,1401,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.4,-0.002507469934029463,6.15505804867202,False,0.0
1787900912663,1402,28596.401402582516,-26212.366705983655,7769.7003326036765,-7099.028048218719,-1,-1,off_screen,0.0,0,69,0.6,-0.006086369413074328,6.155816197089296,True,0.0
1787900912799,1403,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.6,-0.006086369413074328,6.156681341589834,False,0.0
1787900912927,1404,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.6,-0.006086369413074328,6.1575744184960435,False,0.0
1787900913053,1405,0.0,0.0,0.0,0.0,-1,-1,,0.0,0,0,0.6,-0.006086369413074328,6.158524509273181,False,0.0
