timestamp_ms,frame_index,gaze_x_raw,gaze_y_raw,gaze_x_smooth,gaze_y_smooth,grid_row,grid_col,section,confidence,dwell_time_ms,nrevisit_count,transition_rate,iris_size_delta,fps_actual,capture_fps,inference_ms,face_detected,gaze_status,calibration_quality
1787904737080,92,1497.747795666127,286.47267033474714,1100.7674752059306,333.5325817105007,0,1,main_file,0.33207674343425597,0,2,1.0,0.00022133291273169348,8.663540115762414,39.49699282165405,9.298999997554347,True,on_screen,0.6986789813452263
1787904737189,93,1658.9642234083626,570.0937254777444,1268.2264996666602,404.5009248406738,0,1,main_file,0.6516841734199066,108,2,1.0,-1.4931303666670948e-05,8.713177001722306,39.489998253644636,9.50379999994766,True,on_screen,0.6986789813452263
1787904737293,94,1661.3324992688067,674.4309588590654,1386.158299547304,485.47993504619126,0,1,main_file,0.7319705919241704,213,2,1.0,0.00014046754174883505,8.803154503673298,39.4879641945747,9.04669999727048,True,on_screen,0.6986789813452263
1787904737400,95,1864.9663304267722,955.1649645048171,1529.8007088111444,626.385443883779,0,1,main_file,0.44818371719423944,320,2,0.8,-0.0003236764123655603,8.858954789355641,39.50506566282051,9.098800001083873,True,on_screen,0.6986789813452263
1787904737504,96,1854.4420894364655,963.031053828607,1627.1931229987408,727.3791268672273,1,1,main_file,0.5001609700277225,424,2,0.6,-0.00022453831187854018,8.93210810540796,39.48127066572976,8.403600004385225,True,on_screen,0.6986789813452263
1787904737608,97,1795.6149358984321,965.7351468308494,1677.719666868648,798.885932856314,1,1,main_file,0.4929076305431601,528,2,0.6,-0.00024331021367660077,9.001215869435713,39.50047662419887,8.709900008398108,True,on_screen,0.6986789813452263
1787904737712,98,1735.3938098830665,960.7819649697324,1695.0219097729732,847.4547424903394,1,1,main_file,0.48888685885569694,631,2,0.6,-0.00018719386688043418,9.065375250933425,39.498457108345406,8.713200004422106,True,on_screen,0.6986789813452263
1787904737815,99,1715.4057244680719,944.9633650883479,1701.1370541815027,876.7073292697419,1,1,main_file,0.48536353942755284,735,2,0.6,-0.00016725524378758544,9.13089349564133,39.495970717310925,9.86679999914486,True,on_screen,0.6986789813452263
1787904737918,100,1690.3299720776993,935.0433018597578,1697.8949295503614,894.2081210467466,1,1,main_file,0.49363516689492903,838,2,0.6,-0.0001299690076111623,9.190703193660898,39.49514997935839,9.478100007981993,True,on_screen,0.6986789813452263
1787904738017,101,1683.8148707044998,942.9070876459468,1693.6709118966028,908.8178110265065,1,1,main_file,0.5017536442569703,937,2,0.6,-0.0002446212804155523,9.278934682695587,39.4973999455118,8.841200004098937,True,on_screen,0.6986789813452263
1787904738119,102,1654.81015718411,944.5435566880079,1682.0126854828547,919.535534724957,1,1,main_file,0.5233938002632335,1039,2,0.6,-0.00017259594864128466,9.332291199804263,39.49651309534961,9.146600001258776,True,on_screen,0.6986789813452263
1787904738213,103,2052.7606684642715,922.4352839917862,1793.2370803772797,920.4054595050056,1,1,main_file,0.305454112746827,1133,2,0.6,-0.00018876451238587777,9.458256503925456,39.503019433052124,8.36969999363646,True,on_screen,0.6986789813452263
1787904738308,104,2169.963953130911,906.4543514622312,1906.255142203369,916.2201270921732,1,2,second_file,0.21859419667899604,0,1,0.8,-0.00019355615520681713,9.570767361982083,39.486808164120404,8.977799996500835,True,on_screen,0.6986789813452263
1787904738403,105,2229.578647204474,898.5374007169528,2003.2521937037004,910.915309179607,1,2,second_file,0.4092556816935945,95,1,0.8,-0.00020159197970413822,9.661132769663125,39.49193922001724,8.791899992502294,True,on_screen,0.6986789813452263
1787904738497,106,2262.570191909099,886.8367419870883,2081.04759316532,903.6917390218513,1,2,second_file,0.5622935650733385,188,1,0.8,-0.00020044494496296306,9.762919136756064,39.477211491270445,8.580599998822436,True,on_screen,0.6986789813452263
1787904738591,107,2273.880644493827,865.9600727635919,2138.897508563872,892.3722391443735,1,2,second_file,0.675564879709888,282,1,0.8,-0.00017091439691913068,9.851111947283675,39.483808472567176,8.17539999843575,True,on_screen,0.6986789813452263
1787904738684,108,2273.8644499252687,849.2409624539365,2179.387590972291,879.4328561372423,1,2,second_file,0.7520816160328297,375,1,0.6,-0.00016074579827220561,9.942233236819693,39.4899796782973,9.161499998299405,True,on_screen,0.6986789813452263
1787904738778,109,2340.506686720571,841.0915377585538,2227.723319696775,867.9304606236358,1,2,second_file,0.8375767065636128,470,1,0.6,-0.0002047168290430848,10.008468349921891,39.49708103405311,7.68949999473989,True,on_screen,0.6986789813452263
1787904738871,110,2366.465366940985,624.090241093378,2269.3459338700377,794.7783947645584,1,2,second_file,0.7825408984958624,562,1,0.6,-0.00017371875231528278,10.079744005120519,39.503615455022484,7.860199999413453,True,on_screen,0.6986789813452263
1787904738968,111,2295.5375335289855,344.6133132472098,2277.203413767722,659.7288703093539,1,2,second_file,0.5254335000101931,659,1,0.6,4.851799423333247e-06,10.10253906222809,39.48502233808378,9.014299997943453,True,on_screen,0.6986789813452263
1787904739068,112,2237.952428771402,184.38028123536466,2265.428118268826,517.124293587157,0,2,ai_agent,0.6824138911356145,0,2,0.8,0.00014337093672470852,10.094087026664214,39.4856823364631,9.522499996819533,True,on_screen,0.6986789813452263
1787904739177,113,2204.3876320453096,130.89246825605693,2247.115972401771,401.254745987827,0,2,ai_agent,0.8620646316726851,108,2,0.8,0.00020988484182986322,10.0014740992614,39.500670923947915,9.189300006255507,True,on_screen,0.6986789813452263
1787904739288,114,2174.707568645923,93.0270036594037,2225.3934512750166,308.7864232893,0,2,ai_agent,0.815839079582035,220,2,0.8,0.0002828593918803926,9.904543493032282,39.49291035876421,9.114600004977547,True,on_screen,0.6986789813452263
1787904739405,115,2151.1303363574743,91.05139462946568,2203.114516799754,243.4659146913497,0,2,ai_agent,0.6974362807983234,336,2,0.8,0.00027851106584603214,9.771604329070982,39.4799155652812,9.508699993602931,True,on_screen,0.6986789813452263
1787904739520,116,1302.9788628818987,257.23278760946215,1933.0738206243973,247.59597656678343,0,2,ai_agent,0.23918965457407626,451,2,0.8,0.0003369736180657071,9.664510505162218,39.48889652920502,10.351600009016693,True,on_screen,0.6986789813452263
1787904739638,117,1217.7188461579517,317.45039795104327,1718.4673282844635,268.5523029820614,0,1,main_file,0.42465963892744485,0,3,1.0,0.00037124777712080337,9.54358298002599,39.4957545733908,10.3335000021616,True,on_screen,0.6986789813452263
1787904739755,118,1209.9006335032977,368.6298418550006,1565.8973198501137,298.57556464394315,0,1,main_file,0.7250238635735838,117,3,1.0,0.0003950361181087776,9.442643093282651,39.48351772721676,9.361099990201183,True,on_screen,0.6986789813452263
