timestamp_ms,frame_index,gaze_x_raw,gaze_y_raw,gaze_x_smooth,gaze_y_smooth,grid_row,grid_col,section,confidence,dwell_time_ms,nrevisit_count,transition_rate,iris_size_delta,fps_actual,face_detected,calibration_quality
1787900590808,380,399.52403702952233,975.1781627256632,386.90025755510226,971.2999901147322,-1,-1,off_screen,0.0,3177,6,0.8,-0.003122182352044067,4.262387508257723,True,0.3495740135529508
1787900590934,381,1589.7114019786732,1016.8712204694866,747.7436008821735,984.9713592211584,1,0,sidebar,0.779539451302478,0,8,0.8,-0.003117507022942839,4.267595198290844,True,0.3495740135529508
1787900591060,382,1863.2944790272409,1019.4465615942402,1082.4088643256937,995.3139199330828,1,0,sidebar,0.1708325587100512,125,8,0.8,-0.0031212054044718433,4.272750297307287,True,0.3495740135529508
1787900591187,383,2099.8193831718872,1016.7476481094776,1387.6320199795518,1001.7440383860012,1,1,main_file,0.7112007253987997,0,9,1.0,-0.003103807979023992,4.27777329755284,True,0.3495740135529508
1787900591315,384,2107.0165898388577,1017.9219280402474,1603.4473909373435,1006.597405282275,1,1,main_file,0.5075149031746884,128,9,1.0,-0.0030946168942073936,4.282944636400567,True,0.3495740135529508
1787900591441,385,2106.02494053262,1011.9954557706056,1754.2206558159264,1008.2168204287741,1,1,main_file,0.1612554318859607,253,9,0.8,-0.003087798295830774,4.287968137338527,True,0.3495740135529508
1787900591572,386,2145.918393051954,1005.3873366721324,1871.7299769867345,1007.3679753017816,1,2,second_file,0.33581460914320205,0,2,1.0,-0.0030821102237884573,4.292961322672642,True,0.3495740135529508
1787900591698,387,2117.0689418741185,1005.7348884644583,1945.3316664529495,1006.8780492505846,1,2,second_file,0.500304235219001,125,2,1.0,-0.0030632007002924996,4.298079519609418,True,0.3495740135529508
1787900591825,388,2146.4109257662494,1000.7440949988129,2005.6554442469394,1005.037862975053,1,2,second_file,0.6227598845630169,253,2,1.0,-0.003059650259101012,4.3030110684339595,True,0.3495740135529508
1787900591952,389,2120.796891717698,1002.6872788079183,2040.197878488167,1004.3326877249126,1,2,second_file,0.6803538672746487,379,2,1.0,-0.0030394582586764484,4.308132957405763,True,0.3495740135529508
1787900592077,390,2096.8188039590996,1004.1905567796736,2057.184156129447,1004.2900484413409,1,2,second_file,0.702649227995157,504,2,1.0,-0.0030425754792883456,4.313190846013915,True,0.3495740135529508
1787900592203,391,2135.5166740389036,984.7246761215641,2080.683911502284,998.4204367454079,1,2,second_file,0.7393351035643663,631,2,1.0,-0.003025675872593928,4.318186793274909,True,0.3495740135529508
1787900592329,392,2143.7723978347663,971.6509234909687,2099.6104574020283,990.389582769076,1,2,second_file,0.7697413595593352,756,2,1.0,-0.0030091186517678236,4.3232535399632805,True,0.3495740135529508
1787900592453,393,2149.099638938057,965.5619636386559,2114.4572118628366,982.94129702995,1,2,second_file,0.7905805405535677,881,2,0.8,-0.002999345383082703,4.328329795979759,True,0.3495740135529508
1787900592584,394,2083.266968784342,967.8994468031369,2105.100138939288,978.4287419619059,1,2,second_file,0.801296662242458,1012,2,0.8,-0.0029931836012114296,4.333119951749683,True,0.3495740135529508
1787900592712,395,2064.4598924411944,972.6071381571442,2092.9080649898597,976.6822608204773,1,2,second_file,0.8005608147714665,1139,2,0.6,-0.0029974612636900298,4.33799582874261,True,0.3495740135529508
